classifier	best_celltype_new	name	gname	Known Marker	HSC_NO	MPP_NO	LMPP_NO	CLP_NO	pDC_NO	CMP_NO	GMP_NO	MEP_NO	HSC_VIP	MPP_VIP	LMPP_VIP	CLP_VIP	CMP_VIP	GMP_VIP	MEP_VIP	pDC_VIP
UCB582	CMP	ENSG00000177465	ACOT4	0	1.334805151	2.19194415	1.295484944	1.774465719	1.524986043	1.2395405	1.539936774	1.200245385	0.735681167	1.720945139	0.681475532	0.997171482	0.834764906	0.285102446	0.815080308	0.442670389
UCB583	CMP	ENSG00000171763	SPATA5L1	0	3.501809449	3.350005752	3.70581434	3.874415813	3.689879034	3.011875601	3.62298172	3.809647412	0.405746998	0.75993726	0.554145662	0.814333463	1.76670469	0.460867245	0.882009237	0.501905084
UCB584	CMP	ENSG00000104177	MYEF2	0	5.332272516	5.164336084	5.251656195	5.215655488	5.343051541	4.898546015	5.347435577	4.933558465	0.975861199	0.198378577	0.414746792	0.364858022	1.770987667	1.039675391	1.552201131	1.031202726
UCB585	CMP	ENSG00000166262	FAM227B	0	7.811263509	7.847175783	7.848575695	7.920749466	8.015696886	7.790300734	7.83502268	7.820597862	0.677143197	0.481542336	0.600097062	1.105125073	1.043468551	0.302916061	0.500380967	1.834472073
UCB586	CMP	ENSG00000140284	SLC27A2	0	5.32289782	5.248915174	5.307674772	5.280863228	5.402831974	4.931079459	5.082427476	5.210836883	0.759220281	0.289891153	0.660812214	0.445376263	1.938651142	0.854326639	0.461340833	1.030377522
UCB587	CMP	ENSG00000183475	ASB7	0	5.238220997	5.41901409	5.233460739	5.314504004	5.193295667	5.070331438	5.5314291	5.248837343	0.311631246	1.020294609	0.382881225	0.317713586	1.515973325	1.754286371	0.309665507	1.001689854
UCB588	CMP	ENSG00000197599	CCDC154	0	1.385034016	1.031850909	1.249559678	1.297025233	1.740203393	0.840326559	1.588678283	2.134096941	0.516243551	0.853481687	0.478260291	0.663464905	1.486286051	0.51107244	1.774683399	0.785111177
UCB589	CMP	ENSG00000276234	TADA2A	0	5.348090626	5.553226893	5.398958678	5.598527515	5.839680153	5.350005953	5.571097153	5.55209823	1.182023092	0.45449005	0.767387157	0.626209099	1.270260244	0.509087819	0.402183711	2.000004137
UCB590	CMP	ENSG00000180336	C17orf104	0	4.346349406	3.930789946	4.550747447	4.641978365	4.530174365	3.896318558	4.227364064	4.596416709	0.21124134	1.379334592	0.832742096	0.962083559	1.723889249	0.451901739	1.010175097	0.630971103
UCB591	CMP	ENSG00000238083	LRRC37A2	0	2.750348376	2.721033726	2.331445338	2.776030862	3.525489387	2.075657473	2.300815869	2.377918216	0.477089638	0.561231651	0.563919505	0.456805185	1.202894209	0.624923354	0.72457808	1.794355898
UCB592	CMP	ENSG00000185829	ARL17A	0	3.016082777	3.066116233	2.434320686	2.997856762	3.70048777	2.394241554	2.708717422	2.665740298	0.525375568	0.681342093	0.903154991	0.434116089	1.164520024	0.367378001	0.697284809	1.70484842
UCB593	CMP	ENSG00000167107	ACSF2	0	4.771511882	4.57541977	5.033177845	4.712422956	5.216926419	4.491540677	4.869640075	4.671421809	0.422163357	0.939620942	1.158307844	0.793316408	1.354656689	0.490627043	0.454865537	1.663608679
UCB594	CMP	ENSG00000141378	PTRH2	0	4.568629226	4.614025923	4.658285907	4.609121841	4.93821864	4.109169667	4.685085206	4.499021791	0.164433983	0.27503031	0.461445898	0.397414808	2.06927816	0.551021863	0.485787355	1.364957366
UCB595	CMP	ENSG00000170836	PPM1D	0	5.478342911	5.341785047	5.54213249	5.532922505	5.76147846	5.297916845	5.696206168	5.533594564	0.227591679	1.340801548	0.355376751	0.28081687	1.673236169	1.505521056	0.295483991	1.611881522
UCB596	CMP	ENSG00000167895	TMC8	0	1.898172855	1.531009384	1.731287245	2.483586925	1.936994138	1.061592614	1.548298913	1.755649015	0.852714827	0.835780058	0.707231525	1.557631603	1.6976944	0.62986769	0.300813617	0.677808647
UCB597	CMP	ENSG00000198795	ZNF521	0	7.889472422	7.757437955	7.861493035	7.98013906	7.929909616	7.728408597	7.740272711	7.773193097	0.793163492	0.967921814	0.63209834	1.897044723	1.462322414	1.20794225	0.836257958	1.111410382
UCB598	CMP	ENSG00000171451	DSEL	0	2.527189173	3.134336547	3.245654853	3.058806832	3.064154619	2.201497884	3.130856704	2.645260585	0.880888017	0.910458553	1.074240798	0.525670832	1.795905257	0.835294858	0.560698701	0.57901715
UCB599	CMP	ENSG00000115602	IL1RL1	0	4.955745626	5.005722959	5.151387684	5.109748706	5.215875807	4.645535905	5.186245379	4.748251549	0.234146638	0.492022589	0.897724443	0.87646208	1.99918819	1.099016083	1.366312131	1.046916953
UCB600	CMP	ENSG00000115604	IL18R1	0	6.035143357	6.085099868	6.175768009	6.243323359	6.087931361	5.84713726	6.121750324	5.969534301	0.45134353	0.503489945	0.837721087	1.321428661	1.950242953	0.456139421	0.811250856	0.510813589
UCB601	CMP	ENSG00000030419	IKZF2	0	7.007236287	7.060689859	7.106990344	7.127676068	7.233284566	6.953061674	7.002760062	7.028051187	0.839393577	0.502480404	0.746285482	1.07442222	1.350894113	0.675396794	0.364085762	1.808471108
UCB602	CMP	ENSG00000222020	AC062017.1	0	0.085850847	0.091732965	0.391774605	0.428387685	0.197496257	0	0.655538365	0.266440586	0.846270828	0.750527859	0.759819565	0.847523503	1.248815434	1.780500708	0.15878668	0.443128172
UCB603	CMP	ENSG00000270299	RP5-850E9.3	0	3.779189162	3.751269327	4.032773782	4.11145871	3.66902483	3.296584595	3.708997035	3.738506908	0.368127693	0.285640744	0.881688551	1.064405197	1.729647321	0.221252509	0.416346672	0.326781791
UCB604	CMP	ENSG00000125900	SIRPD	0	4.167809618	4.330583684	3.976368766	4.204381186	3.757666266	3.637405748	4.076538084	4.064193349	0.605700687	1.087600364	0.481152003	0.614793208	1.680538805	0.172715128	0.271934066	0.942155203
UCB605	CMP	ENSG00000101474	APMAP	0	4.335799505	4.376094573	4.18205774	4.461199239	4.194269639	3.821561211	4.07249912	4.240444484	0.672515606	0.723039848	0.765864355	0.89381217	1.720568936	0.644444643	0.415261	0.867019875
UCB606	CMP	ENSG00000244005	NFS1	0	4.001445441	4.185200717	4.265369519	4.535979071	4.33844963	3.663936717	3.637467694	3.874032108	0.479119344	0.734557883	0.910091047	1.483260099	1.597073813	1.522130538	0.80483967	0.947976576
UCB607	CMP	ENSG00000124193	SRSF6	0	1.981996801	1.737418067	1.771015243	1.587898623	2.148526054	0.823198569	1.994571738	1.462038577	0.766536362	0.268986393	0.3254691	0.45501917	2.002441193	0.754733393	0.500854675	0.925001314
UCB608	CMP	ENSG00000183527	PSMG1	0	2.627283912	2.405250814	2.189676191	2.453962491	2.737512886	1.898376156	3.097720015	2.419567485	0.708077949	0.345794362	0.710711851	0.805714094	1.505103045	1.610175286	0.342845197	0.723868073
UCB609	CMP	ENSG00000100225	FBXO7	0	4.024965452	3.742916582	4.245125328	3.961039124	4.154363056	3.418815015	3.97675201	3.763382911	0.511902833	0.528002054	1.16524131	0.427899979	1.80359888	0.323437185	0.52720876	0.748158277
UCB610	CMP	ENSG00000144659	SLC25A38	0	2.711205956	3.14746734	2.955137802	3.435998431	3.172253664	2.354144499	3.070276349	2.986647271	0.767827392	0.588569885	0.857315381	1.149511608	1.790667775	0.382014039	0.467598148	0.641845823
UCB611	CMP	ENSG00000186446	ZNF501	0	2.042170527	1.891886896	1.749414862	2.272882859	2.177218715	1.287365358	2.403879286	2.347549455	0.296044886	0.414246638	0.648316481	0.711361427	1.816107184	0.960039191	0.830780237	0.539492061
UCB612	CMP	ENSG00000184432	COPB2	0	4.980286166	4.700784628	4.759149327	4.605221203	4.681336067	4.354181031	4.953797183	4.693724165	1.428410163	0.25742676	0.398043575	0.629451731	1.994582497	1.227962288	0.203202124	0.243305931
UCB613	CMP	ENSG00000174944	P2RY14	0	5.678516338	5.434898654	5.55667824	5.699338516	5.691562129	5.297491962	5.427740206	5.65699722	0.902603131	0.867935422	0.302811528	0.977238452	1.829225345	0.866940263	0.699132968	0.853765096
UCB614	CMP	ENSG00000075420	FNDC3B	0	8.297734622	8.249632692	8.267894062	8.301037044	8.145418864	8.139016039	8.217393775	8.22571619	1.187268707	0.268557085	0.619620018	1.121629557	1.913744957	0.364862602	0.387155435	1.42344809
UCB615	CMP	ENSG00000144959	NCEH1	0	6.240870725	5.904709057	6.048526647	6.035485826	5.927116384	5.834663306	5.936791117	6.002404168	1.947456656	1.115674559	0.759406944	0.714585792	1.417815508	0.60619496	0.226795683	0.610060745
UCB616	CMP	ENSG00000135226	UGT2B28	0	6.919300428	6.910318211	6.834652001	6.70477566	7.02662922	6.540461301	6.778949398	6.7871679	1.110506654	0.934900034	0.659752877	0.916112699	2.292556338	0.470890407	0.497060976	1.623203996
UCB617	CMP	ENSG00000138741	TRPC3	0	6.243123821	6.123360088	5.958550393	6.073836857	5.957770867	5.870427207	5.957936855	5.891010694	1.99749964	0.899887624	0.588250636	0.738893356	1.350284483	0.548289504	1.105492362	0.550674734
UCB618	CMP	ENSG00000173930	SLCO4C1	0	5.849182527	6.068762363	5.849665209	5.906566828	5.7022466	5.630820319	5.786269781	5.839625811	0.331293689	1.735168106	0.387586615	0.708680246	1.767560699	0.468212227	0.115587443	0.911956719
UCB619	CMP	ENSG00000145780	FEM1C	0	4.118593559	4.280550593	4.455298771	4.328896918	4.420712234	3.782053359	4.197713563	4.499644567	0.705076326	0.321246466	0.742268716	0.639779086	1.999834368	0.237108945	1.041336296	0.637008241
UCB620	CMP	ENSG00000217128	FNIP1	0	6.788101985	6.898485027	6.805113625	6.918268681	6.955095278	6.693033296	6.837602492	6.885892637	0.710738784	0.87618077	0.766533752	0.873194565	1.641731892	0.403195568	0.721945682	1.21494754
UCB621	CMP	ENSG00000044115	CTNNA1	0	7.897655579	7.791114683	7.905145436	7.871872076	7.859821374	7.745822802	7.7889498	7.937858231	0.864287673	0.850038779	0.97451748	0.505988582	1.679325884	0.92255548	1.269198738	0.318622031
UCB622	CMP	ENSG00000169247	SH3TC2	0	6.986129467	6.875337881	6.833611385	6.934214396	6.807935742	6.720612901	6.733191652	6.755365379	1.68260922	0.509921776	0.667306856	1.218323189	1.376722443	1.163614977	0.980134836	0.380317631
UCB623	CMP	ENSG00000112242	E2F3	0	5.964989873	5.865878898	5.953672746	6.130739733	6.030193772	5.667824733	5.826134292	5.847964942	0.539583754	0.332826615	0.396255359	1.441509697	1.862204455	0.669890045	0.485414211	0.803155162
UCB624	CMP	ENSG00000278272	HIST1H3C	0	0.249029926	0.09391744	0.668192744	0.191871569	0.482870738	0	0	0.267389693	0.129858798	0.606563747	1.86635139	0.605899861	1.138615393	1.087601371	0.295830304	0.965937968
UCB625	CMP	ENSG00000278828	HIST1H3H	0	0.471945527	0.215200694	0.471827686	0.251506028	0.956579471	0.223341169	0.231430228	0.612033737	0.425395161	0.764376541	0.487710605	0.803674155	0.808510665	0.703461722	0.780918366	1.680149657
UCB626	CMP	ENSG00000276903	HIST1H2AL	0	0.082723491	0	0.094688968	0.301600455	0.621407507	0	0.239235613	0	0.445764698	0.828735522	0.419268146	0.895353116	0.96188287	0.614200152	0.871733673	2.373734742
UCB627	CMP	ENSG00000204657	OR2H2	0	0.416415701	1.254760795	0.389764545	0.729454725	0.602944976	0.195091108	0.643645242	0.871089768	0.726838606	1.871517631	0.700195042	0.630863513	1.57711019	0.1129371	0.770505179	0.290722779
UCB628	CMP	ENSG00000204472	AIF1	0	1.283921765	0.365217929	0.830918482	0.443646291	1.032440241	0.150023861	0.274745294	0.420903408	2.182940043	0.703401658	0.72934619	0.528420916	1.448862581	0.989323571	0.80771662	1.117421476
UCB629	CMP	ENSG00000112511	PHF1	0	0.982443032	0.734348136	0.668066175	1.265118146	1.694891	0.518278799	1.03381344	0.711777427	0.581067116	0.706939746	0.853167391	0.890424862	1.147637882	0.662718842	0.943719351	1.716823719
UCB630	CMP	ENSG00000135597	REPS1	0	6.335019623	6.038857768	6.096800427	6.132594769	6.224085389	6.038259581	6.128090335	6.169321029	1.692123058	1.044743912	0.92049193	0.507469692	1.069166744	0.31975389	0.349024577	0.667979032
UCB631	CMP	ENSG00000164506	STXBP5	0	7.36440978	7.293832848	7.253895336	7.378557718	7.282374707	7.161407083	7.396654653	7.226718627	0.857828332	0.336200071	0.602776808	1.107981371	1.702751303	1.191725449	0.901561863	0.37482341
UCB632	CMP	ENSG00000055208	TAB2	0	7.177281081	7.125827568	7.100405709	7.358068008	7.10640551	7.160514142	7.190574294	7.166198565	0.335891076	0.682075861	0.928888832	2.015406441	0.935274323	0.508618073	0.204696813	0.89547204
UCB633	CMP	ENSG00000075624	ACTB	0	4.05792111	3.631297601	4.036137488	4.164443169	3.331987802	3.298942088	3.876665437	3.590832157	1.009820685	0.923815129	0.841264233	1.093486656	1.666802476	0.351079994	0.619106934	1.201824083
UCB634	CMP	ENSG00000173452	TMEM196	0	5.668123882	5.702245345	5.613374694	5.608429815	5.652769527	5.455872894	5.920803413	5.666375806	0.618583277	0.9566891	0.722669521	0.98964276	1.58182813	1.977228283	0.360078624	0.609820271
UCB635	CMP	ENSG00000106341	PPP1R17	0	4.414404319	4.130216718	4.00989977	4.171050975	4.407346303	3.658541527	4.421953653	4.097243056	0.888221638	0.39089336	0.577407388	0.852303916	1.609246837	0.907394853	0.315412013	0.806044092
UCB636	CMP	ENSG00000086289	EPDR1	0	7.752532741	7.771602648	7.797706087	7.822647678	7.717104664	7.664513161	7.745788795	7.663384928	0.536217616	0.556006824	0.848023473	1.640239762	1.303696575	0.485648258	1.282408374	0.745317618
UCB637	CMP	ENSG00000075142	SRI	0	4.001217677	4.319147153	4.053280435	4.146690719	4.2153134	3.620354437	3.944498739	3.912419509	0.375019203	1.169185848	0.377972874	0.8268657	1.706737196	0.359962893	0.50677748	0.755880992
UCB638	CMP	ENSG00000168484	SFTPC	0	1.850105119	1.557889748	1.344615046	2.040431003	1.578760082	0.963674605	2.222763885	1.879525054	0.606275763	0.597077846	0.833070008	0.826848468	1.746040115	1.271969252	0.611084099	0.726730056
UCB639	CMP	ENSG00000175324	LSM1	0	2.529553504	2.755933855	2.732250334	2.572749147	3.651728203	2.518216171	3.355024695	3.057943679	0.792913313	0.315499414	0.455971964	0.781926054	0.922061462	1.251203043	0.681644228	1.645714198
UCB640	CMP	ENSG00000198846	TOX	0	7.98728719	7.956436579	7.964756943	7.937783965	8.163463199	7.913615301	7.942958833	8.026389523	0.419746923	0.519699342	0.250248523	0.662857451	1.109494024	0.55875389	0.805428073	2.294884368
UCB641	CMP	ENSG00000121022	COPS5	0	4.848738273	4.701443736	4.886879079	4.950045645	5.195519847	4.695485287	5.071217511	4.742770136	0.292222009	0.95040595	0.35394869	0.581029862	1.214379539	1.238476232	0.802600448	1.642628056
UCB642	CMP	ENSG00000156469	MTERFD1	0	4.078352529	4.106718874	3.92433227	4.077266789	4.35714539	3.509700819	4.109382469	3.741241732	0.487714576	0.572739787	0.267368236	0.413713457	1.723007548	0.550655274	0.989134407	1.145652681
UCB643	CMP	ENSG00000205038	PKHD1L1	0	7.227787877	7.306310615	7.266298752	7.297792194	7.273761537	7.125517928	7.295577396	7.251534837	0.850887738	0.826577405	0.530029013	1.268129527	1.669947634	0.646372602	0.233696071	0.584190619
UCB644	CMP	ENSG00000170881	RNF139	0	3.37775653	2.711724205	3.102689305	3.047037003	3.490664181	2.495690702	3.181068473	3.117607197	0.918776492	1.051306615	0.273730038	0.234857349	1.6368407	0.370419221	0.454235867	1.026646781
UCB645	CMP	ENSG00000183354	KIAA2026	0	6.892690059	6.71600197	6.73692551	6.661409105	6.909819731	6.629169258	6.680289672	6.733209512	1.876947644	0.445113477	0.493198507	0.942867644	1.454012566	0.772424343	0.740702393	1.726635504
UCB646	CMP	ENSG00000137106	GRHPR	0	3.147024069	3.108244544	2.48761849	3.216682547	3.215099268	2.163603849	2.556358302	2.847867709	0.945332015	0.672081299	0.82326954	0.805842342	1.740378782	0.689203785	0.325088205	0.793904789
UCB647	CMP	ENSG00000213694	S1PR3	0	2.845131723	3.189592809	2.884136489	3.07469751	2.672285489	2.654503916	2.855169321	3.620118362	0.463879355	0.541930767	0.701208776	0.627066459	1.011956969	0.525015962	1.733515444	0.843329498
UCB648	CMP	ENSG00000127083	OMD	0	2.999888417	2.542104687	2.531104884	2.765675716	3.251786813	2.361313607	2.699357799	3.538761978	0.546892264	0.704411055	0.844282213	0.410428492	1.297227251	0.497245314	1.868514858	0.940232969
UCB649	CMP	ENSG00000188710	QRFP	0	0.695078807	1.124354119	0.978667742	1.264778804	1.779874782	0.437442126	1.301868924	1.355193034	1.026269289	0.236373956	0.306693939	0.546747143	1.751553805	0.747511039	0.970056111	1.539825563
UCB650	CMP	ENSG00000177239	MAN1B1	0	2.771449228	3.185295805	2.690213888	3.592458575	3.416899804	2.533473537	3.491567343	3.419456447	0.976447799	0.755968842	1.101010823	1.130666738	1.617502415	1.00452713	0.876522502	0.875259504
UCB651	GMP	ENSG00000179051	RCC2	0	3.59020714	3.610827831	3.949971214	3.832921569	3.719126406	3.515833901	3.00040951	3.662572093	0.441043707	0.782862858	1.104486416	0.720593791	0.515198375	1.979136029	0.329740505	0.522579533
UCB652	GMP	ENSG00000081985	IL12RB2	0	6.261187878	6.022125052	6.065251797	6.08464628	6.237708556	6.095054198	5.889282941	6.215128218	1.34381599	0.875247345	0.631638796	0.672863948	0.195649815	1.902708454	1.029628224	0.938869615
UCB653	GMP	ENSG00000143013	LMO4	0	3.834410648	3.140926579	3.905286603	3.859609834	3.897087435	3.676924786	3.183772447	3.800780796	0.616811598	1.57520912	0.997626811	0.676376877	0.219276696	1.626879251	0.485294103	0.613205596
UCB654	GMP	ENSG00000052723	SIKE1	0	3.053928179	3.269280265	3.160970583	3.262560057	3.764136239	3.330900042	2.259423912	3.012179921	0.267198035	0.452427256	0.354322972	0.546445809	0.686097077	2.374654569	0.474653614	1.428022425
UCB655	GMP	ENSG00000143575	HAX1	0	0.772429815	0.757206632	1.233195555	1.252188927	1.878960079	0.874721131	0.320915097	0.960022422	0.581250482	0.557168105	0.687615665	0.764972215	0.403467682	1.717824776	0.295281387	1.942357478
UCB656	GMP	ENSG00000143149	ALDH9A1	0	4.736983691	4.850162165	4.603273217	4.846397918	4.841397233	4.82780706	4.373396792	4.656532782	0.293913302	0.813595144	0.607553309	0.649441616	0.664801667	1.936420418	0.38911377	0.711385392
UCB657	GMP	ENSG00000117533	VAMP4	0	5.028124585	5.08526272	5.023250034	5.11683009	5.261766248	4.992995557	4.894619398	5.351594193	0.496325796	0.28516992	0.515706595	0.329349493	0.641981713	1.195129242	1.630045772	0.890804407
UCB658	GMP	ENSG00000117593	DARS2	0	4.769376479	4.48913929	4.770530749	4.547061057	4.415899464	4.549643864	4.219991956	4.687353416	1.042494494	0.449570254	0.941133445	0.277073973	0.382146196	1.879393833	0.681490434	0.683863544
UCB659	GMP	ENSG00000135829	DHX9	0	5.013932564	5.30606706	5.12795917	5.463539597	5.062002644	5.245822738	4.98592623	5.131970285	1.05263328	0.787403322	0.350642402	1.647273883	0.500061996	1.193372599	0.294100189	0.607982774
UCB660	GMP	ENSG00000143851	PTPN7	0	2.515146789	2.588700389	2.390990942	3.501399108	3.145807764	2.664017955	2.147832898	2.869018796	0.706040073	0.639870648	0.946251161	1.802765771	0.546674112	1.546224132	0.557928859	0.993921199
UCB661	GMP	ENSG00000152104	PTPN14	0	7.461986625	7.279880593	7.294550376	7.392265575	7.508378911	7.323632729	7.177557583	7.353092026	1.531199373	0.843514063	0.758809436	0.620145581	0.334369805	2.130805237	0.11974221	1.740591481
UCB662	GMP	ENSG00000177800	TMEM78	0	0.929378886	0.315476962	0.380857845	0.532771101	1.046172794	1.183127328	0.115731124	0.612475328	1.001181103	0.980470098	0.776293221	0.35046361	1.907840955	1.533853253	0.249860373	1.051353428
UCB663	GMP	ENSG00000054282	SDCCAG8	0	7.521803986	7.517448316	7.577338494	7.616510301	7.594019005	7.479417147	7.317987719	7.600896306	0.285028017	0.699314138	0.630299378	1.083833927	0.786061832	2.9359253	0.993391864	0.769954941
UCB664	GMP	ENSG00000107731	UNC5B	0	5.460085503	5.560095724	5.606827277	5.63266093	5.680219271	5.859977602	5.378255908	5.758845303	1.23070642	0.67432696	0.925681039	1.089212584	1.789052415	1.676399868	1.017496486	0.685318901
UCB665	GMP	ENSG00000185303	SFTPA2	0	0.98691126	2.197391854	0.966166006	1.259889285	2.04695127	1.109480106	0.986439722	1.379677729	0.872537278	2.07765228	0.841626357	0.395909258	0.611625759	0.872908166	0.338590743	1.472995851
UCB666	GMP	ENSG00000107954	NEURL1	0	5.925286102	5.761219549	5.824148562	6.010202643	5.83238519	5.932826591	5.673133685	6.060639226	0.730589637	0.956966367	0.675518282	1.003785594	0.542874795	1.614654493	1.34721576	0.598469533
UCB667	GMP	ENSG00000196865	NHLRC2	0	5.694412158	5.785091729	5.623026279	5.839048347	5.717014625	5.708391486	5.458327508	5.744250079	0.290441592	0.748099432	0.742136523	1.460195835	0.239059159	1.930646644	0.488202873	0.266723555
